datasetelementid,dataset_uid,dataset,dataelement_uid,code,dataelement
28909430,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON126,,"Paracetamol (Acetaminophen) 500mg, Tab - Losses / Adjustments (C)"
28909641,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON127,,"Povidone Iodine 10%, Solution, Bot - Losses / Adjustments (C)"
28909509,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON128,,"Sodium Chloride (Normal Saline) 0.9%, IV Inj, 500ml, Bot - Losses / Adjustments (C)"
28909784,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON129,,"Surgical Spirit 98%, Solution - Losses / Adjustments (C)"
28909457,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON131,,"Syringe, Luer, 5ml, Disposable - Losses / Adjustments (C)"
28909683,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON132,,"Tape, Adhesive, Zinc Oxide, 2.5cm x 5m, Roll - Losses / Adjustments (C)"
28909755,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON134,,"Water for Injection 5ml, Inj, Amp Most Essential Med and Cons - Losses / Adjustments (C)"
28909523,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON135,,"Zinc Sulphate 20mg, Dispersible, Tab - Losses / Adjustments (C)"
28909526,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON136,,"Albendazole 400mg, Tab - Quantity Dispensed (D)"
28909584,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON137,,"Amoxicillin 250mg, Dispersible, Tab - Quantity Dispensed (D)"
28909478,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON138,,"Ampicillin 500mg, Pdr for IM/IV, Inj, Vial - Quantity Dispensed (D)"
28909696,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON139,,"Cannula, IV, 20G, Short, Sterile, Disposable, Pcs - Quantity Dispensed (D)"
28909511,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON140,,"Cannula, IV, 24G, Short, Sterile, Disposable, Pcs - Quantity Dispensed (D)"
28909766,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON141,,"Chlorhexidine Gluconate 5%, Solution, 1000ml, Bot - Quantity Dispensed (D)"
28909779,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON142,,"Chlorhexidine Gluconate 7.1%, Gel - Quantity Dispensed (D)"
28909596,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON143,,"Compound Sodium (Ringer's) Lactate 0.25%, Infusion, 500ml, Soft Bag - Quantity Dispensed (D)"
28909507,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON144,,"Co-Trimoxazole (Sulfamethoxazole & Trimethoprim) 200mg & 40mg / 5ml, Pdr for Susp, 100ml, Bot - Quantity Dispensed (D)"
28909431,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON145,,"Co-Trimoxazole (Sulfamethoxazole & Trimethoprim) 400mg & 80mg, Tab - Quantity Dispensed (D)"
28909560,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON146,,"Cotton Wool, Absorbent, 500g, Roll - Quantity Dispensed (D)"
28909663,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON148,,"Diazepam 5mg/ml, Inj, 2ml, Amp - Quantity Dispensed (D)"
28909481,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON149,,"Ferrous Sulphate & Folic Acid (FeFol) 200mg & 0.4mg, Tab - Quantity Dispensed (D)"
28909439,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON150,,"Folic Acid 5mg, Tab - Quantity Dispensed (D)"
28909604,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON151,,"Gauze, Pad, N17, 12-Ply, 10cm x 10cm, Pcs - Quantity Dispensed (D)"
28909698,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON152,,"Gentamicin 40mg/ml, Inj, 2ml, Amp - Quantity Dispensed (D)"
28909546,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON153,,"Glove, Exam, Latex, Medium, Nonsterile, Disposable, Pcs - Quantity Dispensed (D)"
28909484,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON154,,"Glove, Gynecological, Elbow, Size 7.5, Pcs - Quantity Dispensed (D)"
28909685,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON155,,"Glove, Surgical, Size 7.5, Sterile, Disposable, Pair - Quantity Dispensed (D)"
28909771,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON156,,"Glucose (Dextrose) 5%, IV Inj, 500ml, Soft Bag - Quantity Dispensed (D)"
28909679,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON158,,"Ibuprofen 400mg, Tab - Quantity Dispensed (D)"
28909417,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON159,,"IV Giving Set, Pcs - Quantity Dispensed (D)"
28909520,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON160,,"Lidocaine (Lignocaine) HCl 2%, Inj, 50ml, Vial - Quantity Dispensed (D)"
28909818,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON161,,"Magnesium Sulphate 50%, Inj, 10ml, Amp - Quantity Dispensed (D)"
28909753,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON162,,"Methyldopa 250mg, Tab - Quantity Dispensed (D)"
28909650,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON163,,"Metronidazole 200mg/5ml, Pdr for Susp, 100ml, Bot - Quantity Dispensed (D)"
28909715,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON164,,"Metronidazole 250mg, Tab - Quantity Dispensed (D)"
28909505,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON165,,"Misoprostol 200mcg, Tab - Quantity Dispensed (D)"
28909524,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON166,,"Needle, Hypodermic, Luer, 21G, Sterile, Disposable - Quantity Dispensed (D)"
28909492,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON167,,"Needle, Hypodermic, Luer, 23G, Sterile, Disposable - Quantity Dispensed (D)"
28909599,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON168,,"Oral Rehydration Salts (ORS), Sachet - Quantity Dispensed (D)"
28909651,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON169,,"Oxytocin 10IU, Inj, Amp - Quantity Dispensed (D)"
28909772,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON170,,"Paracetamol (Acetaminophen) 250mg, Dispersible, Tab - Quantity Dispensed (D)"
28909442,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON171,,"Paracetamol (Acetaminophen) 500mg, Tab - Quantity Dispensed (D)"
28909674,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON172,,"Povidone Iodine 10%, Solution, Bot - Quantity Dispensed (D)"
28909671,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON173,,"Sodium Chloride (Normal Saline) 0.9%, IV Inj, 500ml, Bot - Quantity Dispensed (D)"
28909803,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON174,,"Surgical Spirit 98%, Solution - Quantity Dispensed (D)"
28909466,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON176,,"Syringe, Luer, 5ml, Disposable - Quantity Dispensed (D)"
28909543,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON177,,"Tape, Adhesive, Zinc Oxide, 2.5cm x 5m, Roll - Quantity Dispensed (D)"
28909752,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON179,,"Water for Injection 5ml, Inj, Amp Most Essential Med and Cons - Quantity Dispensed (D)"
28909798,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON180,,"Zinc Sulphate 20mg, Dispersible, Tab - Quantity Dispensed (D)"
28909793,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON181,,"Albendazole 400mg, Tab - Closing Balance (E)"
28909502,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON182,,"Amoxicillin 250mg, Dispersible, Tab - Closing Balance (E)"
28909711,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON183,,"Ampicillin 500mg, Pdr for IM/IV, Inj, Vial - Closing Balance (E)"
28909805,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON184,,"Cannula, IV, 20G, Short, Sterile, Disposable, Pcs - Closing Balance (E)"
28909785,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON185,,"Cannula, IV, 24G, Short, Sterile, Disposable, Pcs - Closing Balance (E)"
28909754,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON186,,"Chlorhexidine Gluconate 5%, Solution, 1000ml, Bot - Closing Balance (E)"
28909737,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON187,,"Chlorhexidine Gluconate 7.1%, Gel - Closing Balance (E)"
28909575,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON188,,"Compound Sodium (Ringer's) Lactate 0.25%, Infusion, 500ml, Soft Bag - Closing Balance (E)"
28909643,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON189,,"Co-Trimoxazole (Sulfamethoxazole & Trimethoprim) 200mg & 40mg / 5ml, Pdr for Susp, 100ml, Bot - Closing Balance (E)"
28909454,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON190,,"Co-Trimoxazole (Sulfamethoxazole & Trimethoprim) 400mg & 80mg, Tab - Closing Balance (E)"
28909423,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON191,,"Cotton Wool, Absorbent, 500g, Roll - Closing Balance (E)"
28909522,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON193,,"Diazepam 5mg/ml, Inj, 2ml, Amp - Closing Balance (E)"
28909626,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON194,,"Ferrous Sulphate & Folic Acid (FeFol) 200mg & 0.4mg, Tab - Closing Balance (E)"
28909446,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON195,,"Folic Acid 5mg, Tab - Closing Balance (E)"
28909482,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON196,,"Gauze, Pad, N17, 12-Ply, 10cm x 10cm, Pcs - Closing Balance (E)"
28909415,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON197,,"Gentamicin 40mg/ml, Inj, 2ml, Amp - Closing Balance (E)"
28909667,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON198,,"Glove, Exam, Latex, Medium, Nonsterile, Disposable, Pcs - Closing Balance (E)"
28909440,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON199,,"Glove, Gynecological, Elbow, Size 7.5, Pcs - Closing Balance (E)"
28909468,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON200,,"Glove, Surgical, Size 7.5, Sterile, Disposable, Pair - Closing Balance (E)"
28909673,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON201,,"Glucose (Dextrose) 5%, IV Inj, 500ml, Soft Bag - Closing Balance (E)"
28909562,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON203,,"Ibuprofen 400mg, Tab - Closing Balance (E)"
28909512,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON204,,"IV Giving Set, Pcs - Closing Balance (E)"
28909687,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON205,,"Lidocaine (Lignocaine) HCl 2%, Inj, 50ml, Vial - Closing Balance (E)"
28909635,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON206,,"Magnesium Sulphate 50%, Inj, 10ml, Amp - Closing Balance (E)"
28909421,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON207,,"Methyldopa 250mg, Tab - Closing Balance (E)"
28909613,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON208,,"Metronidazole 200mg/5ml, Pdr for Susp, 100ml, Bot - Closing Balance (E)"
28909467,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON209,,"Metronidazole 250mg, Tab - Closing Balance (E)"
28909550,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON210,,"Misoprostol 200mcg, Tab - Closing Balance (E)"
28909539,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON211,,"Needle, Hypodermic, Luer, 21G, Sterile, Disposable - Closing Balance (E)"
28909525,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON212,,"Needle, Hypodermic, Luer, 23G, Sterile, Disposable - Closing Balance (E)"
28909529,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON213,,"Oral Rehydration Salts (ORS), Sachet - Closing Balance (E)"
28909583,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON214,,"Oxytocin 10IU, Inj, Amp - Closing Balance (E)"
28909701,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON215,,"Paracetamol (Acetaminophen) 250mg, Dispersible, Tab - Closing Balance (E)"
28909690,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON216,,"Paracetamol (Acetaminophen) 500mg, Tab - Closing Balance (E)"
28909706,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON217,,"Povidone Iodine 10%, Solution, Bot - Closing Balance (E)"
28909724,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON218,,"Sodium Chloride (Normal Saline) 0.9%, IV Inj, 500ml, Bot - Closing Balance (E)"
28909720,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON219,,"Surgical Spirit 98%, Solution - Closing Balance (E)"
28909577,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON221,,"Syringe, Luer, 5ml, Disposable - Closing Balance (E)"
28909794,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON222,,"Tape, Adhesive, Zinc Oxide, 2.5cm x 5m, Roll - Closing Balance (E)"
28909495,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON224,,"Water for Injection 5ml, Inj, Amp Most Essential Med and Cons - Closing Balance (E)"
28909611,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON225,,"Zinc Sulphate 20mg, Dispersible, Tab - Closing Balance (E)"
28909503,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON226,,"Albendazole 400mg, Tab - Days Out of Stock (F)"
28909702,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON227,,"Amoxicillin 250mg, Dispersible, Tab - Days Out of Stock (F)"
28909703,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON228,,"Ampicillin 500mg, Pdr for IM/IV, Inj, Vial - Days Out of Stock (F)"
28909618,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON229,,"Cannula, IV, 20G, Short, Sterile, Disposable, Pcs - Days Out of Stock (F)"
28909582,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON230,,"Cannula, IV, 24G, Short, Sterile, Disposable, Pcs - Days Out of Stock (F)"
28909475,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON231,,"Chlorhexidine Gluconate 5%, Solution, 1000ml, Bot - Days Out of Stock (F)"
28909462,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON232,,"Chlorhexidine Gluconate 7.1%, Gel - Days Out of Stock (F)"
28909666,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON233,,"Compound Sodium (Ringer's) Lactate 0.25%, Infusion, 500ml, Soft Bag - Days Out of Stock (F)"
28909639,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON234,,"Co-Trimoxazole (Sulfamethoxazole & Trimethoprim) 200mg & 40mg / 5ml, Pdr for Susp, 100ml, Bot - Days Out of Stock (F)"
28909438,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON235,,"Co-Trimoxazole (Sulfamethoxazole & Trimethoprim) 400mg & 80mg, Tab - Days Out of Stock (F)"
28909622,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON236,,"Cotton Wool, Absorbent, 500g, Roll - Days Out of Stock (F)"
28909473,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON238,,"Diazepam 5mg/ml, Inj, 2ml, Amp - Days Out of Stock (F)"
28909453,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON239,,"Ferrous Sulphate & Folic Acid (FeFol) 200mg & 0.4mg, Tab - Days Out of Stock (F)"
28909498,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON240,,"Folic Acid 5mg, Tab - Days Out of Stock (F)"
28909761,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON241,,"Gauze, Pad, N17, 12-Ply, 10cm x 10cm, Pcs - Days Out of Stock (F)"
28909712,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON242,,"Gentamicin 40mg/ml, Inj, 2ml, Amp - Days Out of Stock (F)"
28909429,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON243,,"Glove, Exam, Latex, Medium, Nonsterile, Disposable, Pcs - Days Out of Stock (F)"
28909416,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON244,,"Glove, Gynecological, Elbow, Size 7.5, Pcs - Days Out of Stock (F)"
28909786,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON245,,"Glove, Surgical, Size 7.5, Sterile, Disposable, Pair - Days Out of Stock (F)"
28909815,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON246,,"Glucose (Dextrose) 5%, IV Inj, 500ml, Soft Bag - Days Out of Stock (F)"
28909459,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON248,,"Ibuprofen 400mg, Tab - Days Out of Stock (F)"
28909418,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON249,,"IV Giving Set, Pcs - Days Out of Stock (F)"
28909565,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON250,,"Lidocaine (Lignocaine) HCl 2%, Inj, 50ml, Vial - Days Out of Stock (F)"
28909463,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON251,,"Magnesium Sulphate 50%, Inj, 10ml, Amp - Days Out of Stock (F)"
28909574,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON252,,"Methyldopa 250mg, Tab - Days Out of Stock (F)"
28909486,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON253,,"Metronidazole 200mg/5ml, Pdr for Susp, 100ml, Bot - Days Out of Stock (F)"
28909648,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON254,,"Metronidazole 250mg, Tab - Days Out of Stock (F)"
28909682,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON255,,"Misoprostol 200mcg, Tab - Days Out of Stock (F)"
28909692,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON256,,"Needle, Hypodermic, Luer, 21G, Sterile, Disposable - Days Out of Stock (F)"
28909521,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON257,,"Needle, Hypodermic, Luer, 23G, Sterile, Disposable - Days Out of Stock (F)"
28909783,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON258,,"Oral Rehydration Salts (ORS), Sachet - Days Out of Stock (F)"
28909697,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON259,,"Oxytocin 10IU, Inj, Amp - Days Out of Stock (F)"
28909814,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON260,,"Paracetamol (Acetaminophen) 250mg, Dispersible, Tab - Days Out of Stock (F)"
28909488,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON261,,"Paracetamol (Acetaminophen) 500mg, Tab - Days Out of Stock (F)"
28909595,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON262,,"Povidone Iodine 10%, Solution, Bot - Days Out of Stock (F)"
28909451,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON263,,"Sodium Chloride (Normal Saline) 0.9%, IV Inj, 500ml, Bot - Days Out of Stock (F)"
28909555,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON264,,"Surgical Spirit 98%, Solution - Days Out of Stock (F)"
28909764,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON266,,"Syringe, Luer, 5ml, Disposable - Days Out of Stock (F)"
28909432,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON267,,"Tape, Adhesive, Zinc Oxide, 2.5cm x 5m, Roll - Days Out of Stock (F)"
28909568,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON269,,"Water for Injection 5ml, Inj, Amp Most Essential Med and Cons - Days Out of Stock (F)"
28909713,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON270,,"Zinc Sulphate 20mg, Dispersible, Tab - Days Out of Stock (F)"
28909609,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON271,,"Average Monthly Consumption for Albendazole 400mg, Tab - 3 Months"
28909688,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON272,,"Average Monthly Consumption for Amoxicillin 250mg, Dispersible, Tab - 3 Months"
28909797,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON273,,"Average Monthly Consumption for Ampicillin 500mg, Pdr for IM/IV, Inj, Vial - 3 Months"
28909443,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON274,,"Average Monthly Consumption for Cannula, IV, 20G, Short, Sterile, Disposable, Pcs - 3 Months"
28909536,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON275,,"Average Monthly Consumption for Cannula, IV, 24G, Short, Sterile, Disposable, Pcs - 3 Months"
28909708,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON276,,"Average Monthly Consumption for Chlorhexidine Gluconate 5%, Solution, 1000ml, Bot - 3 Months"
28909725,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON277,,"Average Monthly Consumption for Chlorhexidine Gluconate 7.1%, Gel - 3 Months"
28909516,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON278,,"Average Monthly Consumption for Compound Sodium (Ringer's) Lactate 0.25%, Infusion, 500ml, Soft Bag - 3 Months"
28909748,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON279,,"Average Monthly Consumption for Co-Trimoxazole (Sulfamethoxazole & Trimethoprim) 200mg & 40mg / 5ml, Pdr for Susp, 100ml, Bot - 3 Months"
28909606,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON280,,"Average Monthly Consumption for Co-Trimoxazole (Sulfamethoxazole & Trimethoprim) 400mg & 80mg, Tab - 3 Months"
28909742,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON281,,"Average Monthly Consumption for Cotton Wool, Absorbent, 500g, Roll - 3 Months"
28909614,ALTOmRGaYLY,RRIV_chc_Most Essential Medicines and Consumables,SLEMDCON283,,"Average Monthly Consumption for Diazepam 5mg/ml, Inj, 2ml, Amp - 3 Months"
